zpid,numOfPrimarySchools,numOfElementarySchools,numOfMiddleSchools,numOfHighSchools,avgSchoolDistance,avgSchoolRating,avgSchoolSize,MedianStudentsPerTeacher
124149797,1,0,1,1,3.0666666666666664,7.666666666666668,1259,14
70345678,1,0,1,1,1.7666666666666666,3.0,1457,13
120896822,1,0,1,1,5.133333333333333,7.0,1177,16
29395301,1,0,1,1,2.5,3.6666666666666665,480,14
70345937,1,0,1,1,0.7666666666666666,3.333333333333333,1626,14
58298396,1,0,1,1,2.433333333333333,7.0,1523,17
58300404,1,0,1,1,1.2,8.0,1275,15
111370793,1,0,1,1,2.833333333333333,8.333333333333334,1533,17
29469933,1,0,1,1,1.6333333333333335,3.0,1615,14
29396799,1,0,1,1,2.5,3.6666666666666665,480,14
29363396,1,0,1,1,3.633333333333333,7.0,1523,17
251036659,1,0,1,1,3.5,3.6666666666666665,1532,12
29372402,0,1,1,1,1.1,8.666666666666666,1632,16
116080293,1,0,1,1,2.1333333333333333,8.333333333333334,1481,16
29344810,0,1,1,0,2.25,9.0,1669,15
80107289,1,0,1,1,3.0,8.333333333333334,1533,17
83833429,1,0,1,1,1.2666666666666668,3.0,1615,14
29395299,1,0,1,1,2.466666666666667,3.6666666666666665,480,14
145655653,1,0,1,1,2.933333333333333,3.6666666666666665,1532,12
29376401,1,0,1,1,1.1333333333333335,8.0,1275,15
145656091,1,0,1,1,2.066666666666667,3.0,1457,13
89548288,1,0,1,1,2.5666666666666664,8.333333333333334,1533,17
29351394,1,0,1,1,3.033333333333333,7.0,1177,16
29470429,1,0,1,1,1.4333333333333331,3.0,1615,14
29385797,1,0,1,2,3.733333333333333,3.6666666666666665,1085,11
111961964,1,0,1,1,3.3000000000000003,7.0,1137,16
120896481,1,0,1,1,2.6666666666666665,8.333333333333334,1533,17
83819425,1,0,1,1,1.3,3.0,1615,14
88027789,0,0,0,0,1.838295658649848,5.778694090331862,1237,15
243293463,1,0,1,1,6.4,7.0,1137,16
70345662,1,0,1,1,1.7666666666666666,3.0,1457,13
241930792,1,0,1,1,2.1333333333333333,3.0,1457,13
29372400,0,1,1,1,1.1,8.666666666666666,1632,16
70333788,1,0,1,1,2.433333333333333,8.666666666666666,1533,17
29351383,1,0,1,1,3.1333333333333333,7.0,1177,16
80087925,1,0,1,1,0.7333333333333334,3.333333333333333,1626,14
89550796,1,0,1,2,2.9333333333333336,3.6666666666666665,1085,11
111968786,1,0,1,1,2.1666666666666665,8.333333333333334,1481,16
241933142,1,0,1,1,3.1,3.6666666666666665,1532,12
29370399,1,0,1,1,1.3,9.0,1616,16
64634789,1,0,1,1,2.566666666666667,3.6666666666666665,480,14
89651286,1,0,1,1,1.933333333333333,8.333333333333334,1481,16
122187957,0,0,2,0,3.8,8.0,743,15
29462476,1,0,1,1,1.8,3.0,1457,13
2094867139,1,0,1,1,3.0333333333333337,3.6666666666666665,1532,12
29370396,1,0,1,1,1.3333333333333333,9.0,1616,16
29470419,1,0,1,1,1.4,3.0,1615,14
121656881,1,0,1,1,0.5666666666666668,7.0,1381,16
64842284,1,0,1,2,2.966666666666667,3.6666666666666665,1085,11
2086373955,1,0,1,1,2.766666666666667,7.0,1137,16
70345631,1,0,1,1,1.7333333333333334,3.0,1457,13
251034137,1,0,1,1,3.6,3.6666666666666665,1532,12
29368396,1,0,1,1,1.3666666666666665,9.0,1616,16
114157955,0,0,2,0,1.1,8.0,743,15
29351381,1,0,1,1,3.1333333333333333,7.0,1177,16
64578358,0,1,3,0,3.7,8.0,1373,14
125808623,1,0,1,1,1.8666666666666665,3.0,1457,13
251029914,1,0,1,1,1.1666666666666667,3.0,1615,14
125887777,1,0,1,1,3.8333333333333335,8.333333333333334,1533,17
119629454,0,0,2,0,0.9,8.0,743,15
125934135,1,0,1,1,2.9666666666666663,3.6666666666666665,1532,12
70992278,1,0,1,1,1.9,8.333333333333334,1481,16
70345913,1,0,1,1,0.7333333333333334,3.333333333333333,1626,14
29374395,0,1,1,1,1.0,8.666666666666666,1632,16
29395269,1,0,1,1,2.466666666666667,3.6666666666666665,480,14
2098913275,1,0,1,1,2.2,3.0,1457,13
29353878,1,0,1,1,1.9666666666666663,7.0,1483,16
250405453,1,0,1,1,5.5,6.666666666666668,1462,19
70352355,1,0,1,1,2.566666666666667,8.333333333333334,1533,17
125090634,1,0,1,1,2.933333333333333,3.6666666666666665,1532,12
29344769,0,1,1,0,2.15,9.0,1669,15
83830909,1,0,1,1,1.2,3.0,1615,14
83829268,1,0,1,2,2.833333333333333,3.6666666666666665,1085,11
29351378,1,0,1,1,3.033333333333333,7.0,1177,16
94882853,1,0,1,1,2.6333333333333333,8.333333333333334,1533,17
70345600,1,0,1,1,1.7333333333333334,3.0,1457,13
70992273,1,0,1,1,1.8333333333333333,8.333333333333334,1481,16
29377392,0,1,1,1,1.1333333333333333,8.666666666666666,1632,16
70345908,1,0,1,1,0.7333333333333334,3.333333333333333,1626,14
83820767,1,0,1,2,2.733333333333333,3.6666666666666665,1085,11
29338353,0,1,3,0,1.866666666666667,9.333333333333334,1360,14
114156945,0,0,2,0,0.5,8.0,743,15
251030597,1,0,1,1,1.933333333333333,3.0,1457,13
29370392,1,0,1,1,1.3333333333333333,9.0,1616,16
70341902,1,0,1,1,0.5333333333333333,3.333333333333333,1626,14
64658848,0,1,3,0,3.5666666666666664,8.0,1373,14
185217270,1,0,1,1,1.933333333333333,8.333333333333334,1481,16
29462580,1,0,1,1,1.7333333333333334,3.0,1457,13
58300391,1,0,1,1,1.3,8.0,1275,15
124839095,1,0,1,1,2.933333333333333,3.6666666666666665,1532,12
63712399,1,0,1,1,0.6333333333333333,3.333333333333333,1626,14
63751762,1,0,1,1,2.3,2.6666666666666665,1478,13
83830766,1,0,1,2,2.766666666666667,3.6666666666666665,1085,11
89547757,1,0,1,1,2.833333333333333,8.333333333333334,1533,17
88021769,1,0,1,1,1.6666666666666667,8.333333333333334,1481,16
83822444,1,0,1,1,2.2333333333333334,8.0,1655,18
125805573,1,0,1,1,1.933333333333333,3.0,1457,13
2084748889,1,0,1,1,1.2666666666666666,7.0,1381,16
29336264,0,1,1,0,2.5,9.0,1669,15
29395261,1,0,1,1,2.4333333333333336,3.6666666666666665,480,14
29353870,1,0,1,1,1.866666666666667,7.0,1483,16
241930760,1,0,1,1,2.1333333333333333,3.0,1457,13
29470395,1,0,1,1,1.5333333333333332,3.0,1615,14
88027768,1,0,1,1,1.7333333333333332,8.333333333333334,1481,16
202153443,0,0,2,0,0.9,8.0,743,15
64743260,1,0,1,2,3.0,3.6666666666666665,1085,11
89556257,1,0,1,1,2.333333333333333,2.6666666666666665,1478,13
145656114,1,0,1,1,2.933333333333333,3.6666666666666665,1532,12
29470392,1,0,1,1,1.5333333333333332,3.0,1615,14
29351365,1,0,1,1,3.1,7.0,1177,16
119618443,0,0,2,0,1.2,8.0,743,15
70337262,1,0,1,1,4.833333333333333,7.0,1177,16
83826891,1,0,1,1,1.2333333333333334,3.0,1615,14
29374385,0,1,1,1,1.0,8.666666666666666,1632,16
2079962106,1,0,1,1,2.9333333333333336,3.6666666666666665,1532,12
29361751,1,0,1,1,2.8666666666666667,8.333333333333334,1476,17
145653363,1,0,1,1,0.9333333333333336,7.0,1381,16
83819259,1,0,1,2,2.766666666666667,3.6666666666666665,1085,11
29375883,0,1,1,1,0.9666666666666668,8.666666666666666,1632,16
145551605,1,0,1,1,2.9,3.6666666666666665,1532,12
241937749,1,0,1,1,2.0,3.0,1457,13
83813891,1,0,1,1,1.2333333333333334,3.0,1615,14
243334255,1,0,1,1,2.0333333333333337,8.333333333333334,1481,16
64916752,1,0,1,2,3.0333333333333337,3.6666666666666665,1085,11
29372883,0,1,1,1,1.5,8.666666666666666,1632,16
29359361,1,0,1,1,1.5,7.0,1381,16
241930604,1,0,1,1,3.1333333333333333,3.6666666666666665,1532,12
70345883,1,0,1,1,0.6666666666666666,3.333333333333333,1626,14
29376382,1,0,1,1,1.1333333333333335,8.0,1275,15
89552498,1,0,1,2,3.1333333333333333,3.6666666666666665,1085,11
145551603,1,0,1,1,2.933333333333333,3.6666666666666665,1532,12
89548938,1,0,1,1,2.433333333333333,8.0,1655,18
241937747,1,0,1,1,2.033333333333333,3.0,1457,13
70345882,1,0,1,1,0.6666666666666666,3.333333333333333,1626,14
29462554,1,0,1,1,1.7666666666666666,3.0,1457,13
2090437934,1,0,1,1,3.2000000000000006,7.0,1137,16
29372882,0,1,1,1,1.5,8.666666666666666,1632,16
29361741,1,0,1,1,2.8000000000000003,8.333333333333334,1476,17
125803744,1,0,1,1,1.8666666666666665,3.0,1457,13
145551602,1,0,1,1,2.933333333333333,3.6666666666666665,1532,12
121655881,1,0,1,1,1.2666666666666666,7.0,1381,16
58298859,1,0,1,1,2.333333333333333,7.0,1523,17
111371244,1,0,1,2,2.9333333333333336,3.6666666666666665,1085,11
80096879,1,0,1,1,0.6,3.333333333333333,1626,14
83828738,1,0,1,1,2.2333333333333334,8.666666666666666,1533,17
58300380,1,0,1,1,1.2333333333333334,8.0,1275,15
145657101,1,0,1,1,2.9666666666666663,3.6666666666666665,1532,12
89661246,1,0,1,1,2.066666666666667,8.333333333333334,1481,16
251032231,1,0,1,1,2.3000000000000003,2.6666666666666665,1478,13
202153434,0,0,2,0,0.9,8.0,743,15
29375880,0,1,1,1,0.9333333333333336,8.666666666666666,1632,16
29395244,1,0,1,1,2.4333333333333336,3.6666666666666665,480,14
83832236,1,0,1,1,2.1666666666666665,8.666666666666666,1533,17
58298858,1,0,1,1,2.333333333333333,7.0,1523,17
124720093,1,0,1,1,2.9,3.6666666666666665,1532,12
125330933,0,0,2,0,3.9,8.0,743,15
29370379,1,0,1,1,1.2666666666666666,9.0,1616,16
80095730,1,0,1,1,2.5,2.6666666666666665,1478,13
29358857,1,0,1,1,2.266666666666666,7.0,1523,17
64434238,1,0,1,2,3.0666666666666664,3.6666666666666665,1085,11
70345876,1,0,1,1,0.7333333333333334,3.333333333333333,1626,14
145655592,1,0,1,1,3.0666666666666664,3.6666666666666665,1532,12
83124833,1,0,1,1,2.6333333333333333,8.333333333333334,1533,17
2084748878,1,0,1,1,1.3,7.0,1381,16
29363350,1,0,1,1,3.4,7.0,1523,17
64632734,1,0,1,1,3.733333333333333,8.333333333333334,1533,17
29395234,1,0,1,1,2.4333333333333336,3.6666666666666665,480,14
125230931,0,0,2,0,0.9,8.0,743,15
29363349,1,0,1,1,3.3666666666666667,7.0,1523,17
111371731,1,0,1,2,2.9333333333333336,3.6666666666666665,1085,11
29344738,0,1,1,0,2.05,9.0,1669,15
70341872,1,0,1,1,0.6333333333333334,3.333333333333333,1626,14
88020731,1,0,1,1,1.6333333333333335,8.333333333333334,1481,16
2083228723,1,0,1,1,2.1,3.0,1457,13
29372878,0,1,1,1,1.5666666666666664,8.666666666666666,1632,16
83822733,1,0,1,1,2.766666666666667,8.333333333333334,1533,17
124719589,1,0,1,1,2.933333333333333,3.6666666666666665,1532,12
111372723,1,0,1,2,2.9,3.6666666666666665,1085,11
2090710344,1,0,1,1,0.8666666666666667,7.0,1381,16
111965924,1,0,1,1,2.9333333333333336,7.0,1137,16
29470367,1,0,1,1,1.5666666666666669,3.0,1615,14
120895826,1,0,1,1,2.6333333333333333,8.333333333333334,1533,17
58300374,1,0,1,1,1.2666666666666666,8.0,1275,15
83831720,1,0,1,2,2.7999999999999994,3.6666666666666665,1085,11
29554229,1,0,1,1,0.5666666666666668,6.0,1307,14
29361730,1,0,1,1,2.9,8.333333333333334,1476,17
29351336,1,0,1,1,3.233333333333333,7.0,1177,16
70341866,1,0,1,1,0.6333333333333334,3.333333333333333,1626,14
2120767423,1,0,1,1,3.333333333333333,7.0,1137,16
29376374,1,0,1,1,1.1666666666666667,8.0,1275,15
243336223,1,0,1,1,2.1333333333333333,8.333333333333334,1481,16
70342359,1,0,1,1,1.6333333333333335,3.0,1615,14
114406373,1,0,1,1,1.8,7.0,1277,16
29336824,0,1,3,0,2.333333333333333,9.333333333333334,1360,14
29469515,1,0,1,1,3.1,3.6666666666666665,1532,12
89663718,1,0,1,1,2.0333333333333337,8.333333333333334,1481,16
111372213,1,0,1,2,3.0,3.6666666666666665,1085,11
58300371,1,0,1,1,1.2333333333333334,8.0,1275,15
29344726,0,1,1,0,2.1,9.0,1669,15
64488353,1,0,1,1,0.5666666666666668,3.333333333333333,1626,14
251036578,1,0,1,1,3.6,3.6666666666666665,1532,12
83124823,1,0,1,1,2.833333333333333,8.333333333333334,1533,17
88016214,1,0,1,1,1.6333333333333335,8.333333333333334,1481,16
70345852,1,0,1,1,0.6666666666666666,3.333333333333333,1626,14
29351824,1,0,1,1,3.333333333333333,7.0,1177,16
64698200,1,0,1,2,3.0666666666666664,3.6666666666666665,1085,11
83817227,1,0,1,1,2.5666666666666664,8.333333333333334,1533,17
29554214,1,0,1,1,0.6,6.0,1307,14
70342345,1,0,1,1,1.8,3.0,1615,14
145657207,1,0,1,1,2.0333333333333337,3.0,1457,13
29363323,1,0,1,1,3.4333333333333336,7.0,1523,17
89657213,1,0,1,1,2.0333333333333337,8.333333333333334,1481,16
145656704,1,0,1,1,1.9333333333333336,3.0,1457,13
29336820,0,1,3,0,2.3000000000000003,9.333333333333334,1360,14
70345844,1,0,1,1,0.7000000000000001,3.333333333333333,1626,14
58298822,1,0,1,1,2.3000000000000003,7.0,1523,17
2090138075,1,0,1,1,3.2,3.6666666666666665,1532,12
70342344,1,0,1,1,1.8,3.0,1615,14
125746319,0,1,3,0,4.466666666666667,8.0,1373,14
83829692,1,0,1,2,2.766666666666667,3.6666666666666665,1085,11
242020199,1,0,1,1,2.066666666666667,3.0,1457,13
2088160918,1,0,1,1,2.6,7.0,1137,16
29343473,0,1,1,0,2.1,9.0,1669,15
83826719,1,0,1,1,2.566666666666667,8.333333333333334,1533,17
29368367,1,0,1,1,1.2666666666666666,9.0,1616,16
119811212,1,0,1,1,2.2333333333333334,8.333333333333334,1481,16
80098843,1,0,1,1,0.8333333333333334,3.333333333333333,1626,14
83826317,0,1,3,0,3.0,9.333333333333334,1360,14
125234417,0,0,2,0,3.9,8.0,743,15
29375866,0,1,1,1,0.9333333333333336,8.666666666666666,1632,16
83821706,1,0,1,1,2.7,8.333333333333334,1533,17
145655493,1,0,1,1,2.9,3.6666666666666665,1532,12
70341841,1,0,1,1,0.5,3.333333333333333,1626,14
29351820,1,0,1,1,3.2999999999999994,7.0,1177,16
29343816,0,1,3,0,3.7,8.0,1373,14
64857865,1,0,1,1,1.3333333333333333,8.0,1275,15
70345835,1,0,1,1,0.6666666666666666,3.333333333333333,1626,14
29336816,0,1,3,0,2.2666666666666666,9.333333333333334,1360,14
89550915,1,0,1,1,2.4,8.0,1655,18
80104819,1,0,1,1,3.4666666666666663,7.0,1523,17
29374365,0,1,1,1,1.0666666666666669,8.666666666666666,1632,16
249913071,1,0,1,1,3.2,3.6666666666666665,1532,12
29470334,1,0,1,1,1.5333333333333332,3.0,1615,14
29336815,0,1,3,0,2.2333333333333334,9.333333333333334,1360,14
243338197,1,0,1,1,2.833333333333333,6.0,1285,14
60135188,1,0,1,1,1.6333333333333335,3.0,1457,13
29370363,1,0,1,1,1.1,9.0,1616,16
29470332,1,0,1,1,1.6000000000000003,3.0,1615,14
80081913,1,0,1,1,2.566666666666667,7.0,1137,16
83828998,1,0,1,2,2.9,3.6666666666666665,1085,11
89656195,1,0,1,1,2.0,8.333333333333334,1481,16
2102202682,1,0,1,1,2.2666666666666666,3.0,1457,13
70345827,1,0,1,1,0.6,3.333333333333333,1626,14
83124812,1,0,1,1,2.8666666666666667,8.333333333333334,1533,17
29342202,0,1,1,0,2.0,9.0,1669,15
119629407,0,0,2,0,1.2,8.0,743,15
29351312,1,0,1,1,3.1333333333333333,7.0,1177,16
80097164,1,0,1,2,3.1,3.6666666666666665,1085,11
70352696,1,0,1,1,2.266666666666667,8.666666666666666,1533,17
303836956,0,0,2,0,0.9,8.0,743,15
58297811,0,1,3,0,2.533333333333333,9.333333333333334,1360,14
58298811,1,0,1,1,2.5,7.0,1523,17
120088690,1,0,1,1,2.2666666666666666,8.333333333333334,1481,16
64650811,1,0,1,1,1.8333333333333333,3.0,1615,14
122188902,0,0,2,0,1.1,8.0,743,15
60138180,1,0,1,1,1.6,3.0,1457,13
29375859,0,1,1,1,0.8666666666666667,8.666666666666666,1632,16
29336811,0,1,3,0,2.2333333333333334,9.333333333333334,1360,14
29470310,1,0,1,1,1.5333333333333332,3.0,1615,14
83829191,1,0,1,1,2.6666666666666665,8.333333333333334,1533,17
241933065,1,0,1,1,3.0666666666666664,3.6666666666666665,1532,12
2083627357,1,0,1,1,1.2666666666666666,7.0,1381,16
96635187,1,0,1,1,2.4,6.0,1228,14
29344687,0,1,1,0,2.0,9.0,1669,15
62576806,1,0,1,1,1.7333333333333332,3.0,1615,14
60135174,1,0,1,1,1.5666666666666669,3.0,1457,13
29363309,1,0,1,1,3.333333333333333,7.0,1523,17
111719175,1,0,1,1,2.0,8.333333333333334,1481,16
83124842,1,0,1,1,2.6333333333333333,8.333333333333334,1533,17
29375856,0,1,1,1,0.9,8.666666666666666,1632,16
63351795,1,0,1,1,0.5666666666666667,3.333333333333333,1626,14
111719174,1,0,1,1,2.0,8.333333333333334,1481,16
29370356,1,0,1,1,1.1,9.0,1616,16
83821658,1,0,1,2,2.8666666666666667,3.6666666666666665,1085,11
241933063,1,0,1,1,3.0,3.6666666666666665,1532,12
121724673,1,0,1,1,3.266666666666667,7.666666666666668,1259,14
89549186,1,0,1,1,2.6,8.333333333333334,1533,17
29342183,0,1,1,0,2.0,9.0,1669,15
83823656,1,0,1,2,2.833333333333333,3.6666666666666665,1085,11
29372855,0,1,1,1,1.4333333333333331,8.666666666666666,1632,16
29363376,1,0,1,1,3.4,7.0,1523,17
60138171,1,0,1,1,1.633333333333333,3.0,1457,13
89546185,1,0,1,1,2.6,8.333333333333334,1533,17
111373149,1,0,1,2,3.0,3.6666666666666665,1085,11
58298795,1,0,1,1,2.5,7.0,1523,17
29344674,0,1,1,0,2.15,9.0,1669,15
29336809,0,1,3,0,2.2333333333333334,9.333333333333334,1360,14
96642672,1,0,1,1,2.4,6.0,1228,14
29351295,1,0,1,1,3.2,7.0,1177,16
60135169,1,0,1,1,1.5666666666666669,3.0,1457,13
29336807,0,1,3,0,2.3000000000000003,9.333333333333334,1360,14
306647642,1,0,1,2,2.9,3.6666666666666665,1085,11
80100763,1,0,1,1,0.7333333333333334,3.333333333333333,1626,14
60135161,1,0,1,1,1.6,3.0,1457,13
29566850,1,0,1,1,0.6666666666666666,7.666666666666668,1281,14
63834670,1,0,1,1,4.8,7.0,1177,16
83817142,1,0,1,2,2.9,3.6666666666666665,1085,11
64601258,1,0,1,1,1.8333333333333333,3.0,1615,14
119621889,0,0,2,0,0.8,8.0,743,15
2089111155,1,0,1,1,2.566666666666667,2.6666666666666665,1478,13
58298794,1,0,1,1,2.5666666666666664,7.0,1523,17
120772669,1,0,1,1,2.2,8.333333333333334,1481,16
83824373,1,0,1,1,2.1666666666666665,8.666666666666666,1533,17
60138154,1,0,1,1,1.633333333333333,3.0,1457,13
29374411,0,1,1,1,1.1,8.666666666666666,1632,16
241933053,1,0,1,1,3.0,3.6666666666666665,1532,12
80088255,1,0,1,1,0.7666666666666666,3.333333333333333,1626,14
120772665,1,0,1,1,2.1666666666666665,8.333333333333334,1481,16
64812633,1,0,1,2,3.1333333333333333,3.6666666666666665,1085,11
83813675,1,0,1,1,2.6,8.333333333333334,1533,17
241933052,1,0,1,1,3.0,3.6666666666666665,1532,12
88021164,1,0,1,1,1.7333333333333332,8.333333333333334,1481,16
243293382,1,0,1,1,6.533333333333334,7.0,1137,16
70352673,1,0,1,1,2.3000000000000003,8.666666666666666,1533,17
70326632,1,0,1,2,3.3000000000000003,3.6666666666666665,1085,11
58300345,0,0,0,0,1.838295658649848,5.778694090331862,1237,15
121723161,1,0,1,1,3.2,7.666666666666668,1259,14
70324280,1,0,1,1,3.2999999999999994,7.0,1177,16
83815370,1,0,1,2,2.8000000000000003,3.6666666666666665,1085,11
60138151,1,0,1,1,1.6333333333333335,3.0,1457,13
29351779,1,0,1,1,3.333333333333333,7.0,1177,16
29374345,0,1,1,1,1.0333333333333334,8.666666666666666,1632,16
241931382,1,0,1,1,3.0,9.0,1755,18
80105149,1,0,1,1,2.5,2.6666666666666665,1478,13
29336798,0,1,3,0,2.2,9.333333333333334,1360,14
29343476,0,1,1,0,2.05,9.0,1669,15
88018155,1,0,1,1,1.6,8.333333333333334,1481,16
241930737,1,0,1,1,1.2,3.0,1615,14
29372345,1,0,1,1,1.2666666666666666,9.0,1616,16
251035046,1,0,1,1,3.633333333333333,3.6666666666666665,1532,12
119628882,0,0,2,0,1.0,8.0,743,15
89548796,1,0,1,1,2.566666666666667,8.666666666666666,1533,17
111372118,1,0,1,2,3.0,3.6666666666666665,1085,11
69812646,1,0,1,1,2.433333333333333,2.6666666666666665,1478,13
249889651,0,1,1,0,2.05,9.0,1669,15
29363276,1,0,1,1,3.3000000000000003,7.0,1523,17
83830666,1,0,1,1,2.1,8.666666666666666,1533,17
124719545,1,0,1,1,2.933333333333333,3.6666666666666665,1532,12
60138138,1,0,1,1,1.6,3.0,1457,13
83829118,1,0,1,2,3.1666666666666665,3.6666666666666665,1085,11
89658646,1,0,1,1,2.066666666666667,8.333333333333334,1481,16
80084882,0,0,2,0,0.3,8.0,743,15
80088492,1,0,1,1,0.8999999999999999,3.333333333333333,1626,14
29368345,1,0,1,1,1.3,9.0,1616,16
29351768,1,0,1,1,3.233333333333333,7.0,1177,16
70352657,1,0,1,1,2.1666666666666665,8.666666666666666,1533,17
83824117,1,0,1,2,2.8666666666666667,3.6666666666666665,1085,11
29375843,0,1,1,1,0.8666666666666667,8.666666666666666,1632,16
121720638,1,0,1,1,3.1666666666666665,7.666666666666668,1259,14
111962880,1,0,1,1,2.766666666666667,7.0,1137,16
58298766,1,0,1,1,2.433333333333333,7.0,1523,17
124843624,1,0,1,1,2.2666666666666666,3.0,1457,13
29344640,0,1,1,0,2.15,9.0,1669,15
29374343,0,1,1,1,1.1333333333333335,8.666666666666666,1632,16
96632633,1,0,1,1,2.466666666666667,6.0,1228,14
111372610,1,0,1,2,3.0,3.6666666666666665,1085,11
29351764,1,0,1,1,3.333333333333333,7.0,1177,16
29344625,0,1,1,0,2.15,9.0,1669,15
83826716,1,0,1,1,1.2666666666666668,3.0,1615,14
29375841,0,1,1,1,0.9333333333333332,8.666666666666666,1632,16
63357118,1,0,1,1,2.3666666666666667,2.6666666666666665,1478,13
64760786,0,1,3,0,3.633333333333333,8.0,1373,14
29363263,1,0,1,1,3.1333333333333333,7.0,1523,17
29374341,0,1,1,1,1.0666666666666669,8.666666666666666,1632,16
241933036,1,0,1,1,3.0666666666666664,3.6666666666666665,1532,12
70348711,1,0,1,1,1.2333333333333334,3.0,1615,14
70344611,1,0,1,1,2.3666666666666667,2.6666666666666665,1478,13
145656536,1,0,1,1,2.9333333333333336,3.6666666666666665,1532,12
29368341,1,0,1,1,1.3333333333333333,9.0,1616,16
89547475,0,1,3,0,3.866666666666666,8.0,1373,14
70344601,1,0,1,1,2.4,2.6666666666666665,1478,13
88026632,1,0,1,1,1.6,8.333333333333334,1481,16
83821607,1,0,1,2,2.833333333333333,3.6666666666666665,1085,11
58298762,1,0,1,1,2.433333333333333,7.0,1523,17
145655490,1,0,1,1,2.9666666666666663,3.6666666666666665,1532,12
29376486,1,0,1,1,1.2333333333333334,8.0,1275,15
145658599,1,0,1,1,2.1,3.0,1457,13
70334702,1,0,1,1,0.4666666666666666,3.333333333333333,1626,14
120900784,1,0,1,1,2.6333333333333333,8.333333333333334,1533,17
241931375,1,0,1,1,3.0,9.0,1755,18
111373603,1,0,1,2,3.0,3.6666666666666665,1085,11
241933033,1,0,1,1,3.0666666666666664,3.6666666666666665,1532,12
29351759,1,0,1,1,3.2999999999999994,7.0,1177,16
125918097,1,0,1,1,1.8666666666666665,3.0,1457,13
29370338,1,0,1,1,1.1,9.0,1616,16
70326602,1,0,1,2,3.266666666666667,3.6666666666666665,1085,11
29459997,1,0,1,1,1.6333333333333335,3.0,1457,13
80076874,0,0,2,0,0.2,8.0,743,15
121722127,1,0,1,1,3.1333333333333333,7.666666666666668,1259,14
58300337,1,0,1,1,1.1666666666666667,8.0,1275,15
145658189,1,0,1,1,1.2,3.0,1615,14
80076872,0,0,2,0,0.4,8.0,743,15
88026125,1,0,1,1,1.7,8.333333333333334,1481,16
145652601,1,0,1,2,2.9333333333333336,3.6666666666666665,1085,11
124839587,1,0,1,1,2.0666666666666664,2.6666666666666665,1478,13
251028524,1,0,1,1,3.0,9.0,1755,18
29566837,1,0,1,1,0.6666666666666666,7.666666666666668,1281,14
88016124,1,0,1,1,1.6333333333333335,8.333333333333334,1481,16
64622273,0,1,3,0,3.5666666666666664,8.0,1373,14
83819142,1,0,1,1,2.566666666666667,8.333333333333334,1533,17
80089988,1,0,1,1,1.2333333333333334,3.0,1615,14
29372336,1,0,1,1,1.2333333333333332,9.0,1616,16
29344597,0,1,1,0,2.65,9.0,1669,15
111371135,1,0,1,1,2.766666666666667,8.333333333333334,1533,17
29336773,0,1,3,0,1.9666666666666668,9.333333333333334,1360,14
111970996,1,0,1,1,2.2,8.333333333333334,1481,16
251034526,1,0,1,1,3.733333333333333,3.6666666666666665,1532,12
124838251,1,0,1,1,0.9666666666666668,7.0,1381,16
70344587,1,0,1,1,2.4,2.6666666666666665,1478,13
83831657,1,0,1,1,1.1666666666666667,3.0,1615,14
70326592,1,0,1,2,3.233333333333333,3.6666666666666665,1085,11
145656025,1,0,1,1,2.9,3.6666666666666665,1532,12
70344584,1,0,1,1,2.4,2.6666666666666665,1478,13
70352630,1,0,1,1,2.2333333333333334,8.666666666666666,1533,17
29343489,0,1,1,0,2.05,9.0,1669,15
83813088,1,0,1,2,2.8666666666666667,3.6666666666666665,1085,11
70344583,1,0,1,1,2.4,2.6666666666666665,1478,13
145657523,1,0,1,1,2.9,3.6666666666666665,1532,12
88022108,1,0,1,1,1.7666666666666666,8.333333333333334,1481,16
